Board_key,Board,Algorithm,Time execution,Explored nodes
7,"[[-1, 2, 1, 1], [1, 2, -1, 2], [2, 3, 4, -1], [-1, -1, 3, -1]]",aStarSearch,1.092659235,10
8,"[[3, -1, -1, -1], [-1, -1, 4, 2], [3, 3, 2, 0], [1, -1, 1, 0]]",depthFirstSearch,0.485400677,8
8,"[[3, -1, -1, -1], [-1, -1, 4, 2], [3, 3, 2, 0], [1, -1, 1, 0]]",aStarSearch,0.512730598,5
9,"[[-1, 2, 1, 0], [3, -1, 2, 1], [-1, 4, 3, -1], [-1, -1, 2, 1]]",depthFirstSearch,1.02155757,33
9,"[[-1, 2, 1, 0], [3, -1, 2, 1], [-1, 4, 3, -1], [-1, -1, 2, 1]]",aStarSearch,0.691626072,7
10,"[[0, 1, -1, 2], [2, 4, 4, -1], [-1, -1, -1, 2], [-1, 4, 2, 1]]",depthFirstSearch,0.633059502,18
10,"[[0, 1, -1, 2], [2, 4, 4, -1], [-1, -1, -1, 2], [-1, 4, 2, 1]]",aStarSearch,0.636888027,7
11,"[[1, 1, 2, -1], [-1, 1, 3, -1], [2, 3, 4, -1], [1, -1, -1, 2]]",depthFirstSearch,1.496202946,41
11,"[[1, 1, 2, -1], [-1, 1, 3, -1], [2, 3, 4, -1], [1, -1, -1, 2]]",aStarSearch,1.166586161,10
12,"[[-1, 2, 2, 2], [1, 2, -1, -1], [1, 2, 5, -1], [1, -1, 3, -1]]",depthFirstSearch,1.220751524,42
12,"[[-1, 2, 2, 2], [1, 2, -1, -1], [1, 2, 5, -1], [1, -1, 3, -1]]",aStarSearch,0.993246078,10
13,"[[-1, 2, 2, -1], [3, -1, 3, 1], [3, -1, 3, 1], [-1, 2, 2, -1]]",depthFirstSearch,1.135202885,34
13,"[[-1, 2, 2, -1], [3, -1, 3, 1], [3, -1, 3, 1], [-1, 2, 2, -1]]",aStarSearch,1.045960426,10
14,"[[-1, -1, -1, 2], [3, 5, 5, -1], [1, -1, -1, 2], [1, 2, 2, 1]]",depthFirstSearch,1.112702847,21
14,"[[-1, -1, -1, 2], [3, 5, 5, -1], [1, -1, -1, 2], [1, 2, 2, 1]]",aStarSearch,1.425489187,10
15,"[[-1, -1, 4, 2], [3, -1, -1, -1], [1, 3, 4, 3], [0, 1, -1, 1]]",depthFirstSearch,1.07115674,20
15,"[[-1, -1, 4, 2], [3, -1, -1, -1], [1, 3, 4, 3], [0, 1, -1, 1]]",aStarSearch,0.797428131,7
16,"[[2, -1, 1, 0], [-1, 4, 2, 1], [-1, 4, -1, 2], [2, -1, 3, -1]]",depthFirstSearch,1.111398935,34
16,"[[2, -1, 1, 0], [-1, 4, 2, 1], [-1, 4, -1, 2], [2, -1, 3, -1]]",aStarSearch,0.600367785,7
17,"[[2, -1, 2, -1], [-1, 3, 2, 1], [-1, 3, 1, 1], [-1, 2, 1, -1]]",depthFirstSearch,1.271257877,32
17,"[[2, -1, 2, -1], [-1, 3, 2, 1], [-1, 3, 1, 1], [-1, 2, 1, -1]]",aStarSearch,0.933473825,10
18,"[[-1, 3, -1, 1], [3, -1, 3, 2], [-1, 3, 3, -1], [1, 2, -1, 2]]",depthFirstSearch,1.120614052,30
18,"[[-1, 3, -1, 1], [3, -1, 3, 2], [-1, 3, 3, -1], [1, 2, -1, 2]]",aStarSearch,1.084871769,10
19,"[[0, 0, 0, 0], [1, 2, 1, 1], [-1, 5, -1, 3], [-1, -1, -1, -1]]",depthFirstSearch,0.240519047,12
19,"[[0, 0, 0, 0], [1, 2, 1, 1], [-1, 5, -1, 3], [-1, -1, -1, -1]]",aStarSearch,0.130638123,3
20,"[[1, -1, 2, -1], [1, 1, 3, 2], [2, 2, 3, -1], [-1, -1, 3, -1]]",depthFirstSearch,1.450297594,44
20,"[[1, -1, 2, -1], [1, 1, 3, 2], [2, 2, 3, -1], [-1, -1, 3, -1]]",aStarSearch,1.030682325,10
21,"[[2, 2, 2, 1], [-1, -1, 2, -1], [-1, 4, 4, 2], [2, -1, 2, -1]]",depthFirstSearch,1.590768099,41
21,"[[2, 2, 2, 1], [-1, -1, 2, -1], [-1, 4, 4, 2], [2, -1, 2, -1]]",aStarSearch,0.991995096,10
22,"[[-1, -1, 2, -1], [3, 3, 4, 2], [2, -1, 2, -1], [-1, 2, 2, 1]]",depthFirstSearch,1.106323242,27
22,"[[-1, -1, 2, -1], [3, 3, 4, 2], [2, -1, 2, -1], [-1, 2, 2, 1]]",aStarSearch,0.999079943,10
23,"[[2, -1, 4, 2], [2, -1, -1, -1], [1, 2, 5, -1], [0, 0, 2, -1]]",depthFirstSearch,0.641638756,23
23,"[[2, -1, 4, 2], [2, -1, -1, -1], [1, 2, 5, -1], [0, 0, 2, -1]]",aStarSearch,0.312982321,5
24,"[[2, -1, 5, -1], [2, -1, -1, -1], [2, 3, 4, 2], [1, -1, 1, 0]]",depthFirstSearch,0.715760469,19
24,"[[2, -1, 5, -1], [2, -1, -1, -1], [2, 3, 4, 2], [1, -1, 1, 0]]",aStarSearch,0.617283344,7
25,"[[1, -1, -1, 2], [2, 4, -1, 2], [2, -1, 3, 2], [-1, 3, -1, 1]]",depthFirstSearch,1.113991737,33
25,"[[1, -1, -1, 2], [2, 4, -1, 2], [2, -1, 3, 2], [-1, 3, -1, 1]]",aStarSearch,1.351108789,10
26,"[[1, 1, 2, -1], [-1, 2, 3, -1], [3, -1, 3, 2], [-1, 3, -1, 1]]",depthFirstSearch,1.410110474,38
26,"[[1, 1, 2, -1], [-1, 2, 3, -1], [3, -1, 3, 2], [-1, 3, -1, 1]]",aStarSearch,1.125533342,10
27,"[[2, -1, 2, 0], [3, -1, 3, 1], [-1, 3, 3, -1], [-1, 2, 2, -1]]",depthFirstSearch,1.536420822,35
27,"[[2, -1, 2, 0], [3, -1, 3, 1], [-1, 3, 3, -1], [-1, 2, 2, -1]]",aStarSearch,0.787892103,7
28,"[[-1, 2, 2, -1], [3, -1, 3, 2], [-1, 4, -1, 2], [1, 3, -1, 2]]",depthFirstSearch,1.409752369,30
28,"[[-1, 2, 2, -1], [3, -1, 3, 2], [-1, 4, -1, 2], [1, 3, -1, 2]]",aStarSearch,1.294538498,10
29,"[[-1, 3, 2, -1], [-1, -1, 3, 1], [4, -1, 3, 0], [2, -1, 2, 0]]",depthFirstSearch,0.553518057,13
29,"[[-1, 3, 2, -1], [-1, -1, 3, 1], [4, -1, 3, 0], [2, -1, 2, 0]]",aStarSearch,0.447252512,5
30,"[[-1, 2, 1, 1], [-1, 4, 2, -1], [-1, -1, 3, 2], [2, 2, 2, -1]]",depthFirstSearch,1.338679075,33
30,"[[-1, 2, 1, 1], [-1, 4, 2, -1], [-1, -1, 3, 2], [2, 2, 2, -1]]",aStarSearch,1.338499546,10
,,,,
,,,,
,,,Time execution avg,Explored nodes avg
,,depthFirstSearch,1.114933538,29.46666667
,,aStarSearch,0.87449495,8.233333333
